# x_m, y_m, w_tr_right_m, w_tr_left_m
22805.820067124438,53054.11165677257,4.899763528162506,4.899763528162506
22810.14979664622,53055.36830328275,4.870689800067498,4.870689800067498
22814.466341042633,53056.674971455956,4.893736200786097,4.893736200786097
22818.76844997078,53058.02347875472,4.902525521612379,4.902525521612379
22823.041263625844,53059.44814899807,4.859182217869094,4.859182217869094
22827.31507368011,53060.84730382869,4.813172953296963,4.813172953296963
22831.592831829326,53062.215809334586,4.814305828081985,4.814305828081985
22835.855198978916,53063.614297510394,4.804478476695965,4.804478476695965
22840.110917654114,53065.02050969575,4.774574767428978,4.774574767428978
22844.341928257327,53066.489002262744,4.737903862802247,4.737903862802247
22848.589997435352,53067.90117947949,4.760360971571617,4.760360971571617
22852.82846007835,53069.336660971516,4.774677320905207,4.774677320905207
22857.071629653277,53070.75590306857,4.828369238796284,4.828369238796284
22861.311064897527,53072.18503344031,4.843902252902687,4.843902252902687
22865.547149878308,53073.62424401166,4.8266804389653135,4.8266804389653135
22869.786882099346,53075.053837256295,4.799027276611317,4.799027276611317
22874.038074268166,53076.45088766163,4.81494253104549,4.81494253104549
22878.271365511937,53077.901641840326,4.833318551328608,4.833318551328608
22882.517852688463,53079.31431020214,4.862373794302283,4.862373794302283
22886.76259145605,53080.73288111233,4.811611862431315,4.811611862431315
22890.995973847268,53082.18575603496,4.785225647757335,4.785225647757335
22895.24352105218,53083.597237216934,4.8188379456877275,4.8188379456877275
22899.480834483948,53085.03957610768,4.793635517628062,4.793635517628062
22903.730094930397,53086.44693908599,4.791817419120534,4.791817419120534
22907.990927568917,53087.8204076026,4.842466413189894,4.842466413189894
22912.240514965655,53089.22768215742,4.88122111672847,4.88122111672847
22916.471055454585,53090.69188262744,4.8588569530938175,4.8588569530938175
22920.713002083117,53092.12271991592,4.840959857907699,4.840959857907699
22924.95998558673,53093.53915929468,4.807466812187881,4.807466812187881
22929.213268891923,53094.93758840223,4.880699369506156,4.880699369506156
22933.46716442897,53096.33497655705,4.840778283763128,4.840778283763128
22937.717495081743,53097.74377057035,4.811728019826999,4.811728019826999
22941.95828591453,53099.18172714197,4.777104507742571,4.777104507742571
22946.206490132572,53100.5989124126,4.750097683814257,4.750097683814257
22950.46635417685,53101.982736098755,4.7598884260512975,4.7598884260512975
22954.710948447202,53103.41137111988,4.7689088120959315,4.7689088120959315
22958.955025105213,53104.8405581274,4.826416985388854,4.826416985388854
22963.229240700515,53106.17987533736,4.811789928729005,4.811789928729005
22967.467477250717,53107.61964831535,4.786109591063598,4.786109591063598
22971.711063453804,53109.03746694798,4.825286602538526,4.825286602538526
22975.958535132515,53110.43473836183,4.8415882689795495,4.8415882689795495
22980.19874072569,53111.84091952568,4.854124687475223,4.854124687475223
22984.413277066265,53113.30824068448,4.810452329104889,4.810452329104889
22988.633259638224,53114.74240678942,4.732383496832267,4.732383496832267
22992.851461421582,53116.16395814266,4.701884939530769,4.701884939530769
22997.067421220905,53117.57555067302,4.722843012787572,4.722843012787572
23001.29016165196,53118.95036294924,4.717086938629764,4.717086938629764
23005.50015081378,53120.36543643837,4.708984802599655,4.708984802599655
23009.713976807183,53121.7817713744,4.698652791483654,4.698652791483654
23013.95065262259,53123.143558326265,4.744750702665851,4.744750702665851
23018.206960367726,53124.488022342106,4.788629445056953,4.788629445056953
23022.473431010076,53125.925406882365,4.696960191111422,4.696960191111422
23026.813633505888,53127.133145803455,4.778458493670577,4.778458493670577
23031.204206723287,53128.26404541148,4.836103031801531,4.836103031801531
23035.65806217655,53129.22902887473,4.905755030579585,4.905755030579585
23040.175750279694,53129.92573737853,4.7890786916773616,4.7890786916773616
23044.737367809787,53130.124206748835,4.784334034632436,4.784334034632436
23049.323214287695,53130.18240093415,4.824410580754677,4.824410580754677
23053.91166968718,53129.90451661001,4.84590437615253,4.84590437615253
23058.490880512247,53129.37479159947,4.84360589587274,4.84360589587274
23063.04276751851,53128.57656634322,4.762344032389157,4.762344032389157
23067.535770942744,53127.46099675262,4.819316667874902,4.819316667874902
23071.96083746256,53126.07971805453,4.792815971204189,4.792815971204189
23076.282824392314,53124.39415831128,4.794041501189389,4.794041501189389
23080.51840218627,53122.49582609253,4.717579915528618,4.717579915528618
23084.63699878227,53120.3492635631,4.713818377345265,4.713818377345265
23088.563216999963,53117.86961208077,4.773839494625445,4.773839494625445
23092.36077619034,53115.20406276552,4.788670657314835,4.788670657314835
23096.041620370986,53112.37923021086,4.671675013393702,4.671675013393702
23099.47306881548,53109.25936030797,4.73944452170137,4.73944452170137
23102.659632079958,53105.8989701275,4.808686615439878,4.808686615439878
23105.645419359425,53102.37254675415,4.793499377481037,4.793499377481037
23108.44561300058,53098.70960335242,4.822243145273282,4.822243145273282
23111.01120348744,53094.88951212939,4.7880187899526145,4.7880187899526145
23113.38305524039,53090.95823444137,4.757098247143622,4.757098247143622
23115.442981836877,53086.864635570266,4.7309004864997855,4.7309004864997855
23117.274992411374,53082.67968370221,4.649193234270528,4.649193234270528
23118.807469761174,53078.387788022286,4.652117922960113,4.652117922960113
23120.00151990434,53073.9983489539,4.644922063648261,4.644922063648261
23120.90602484603,53069.55275380639,4.550027030142944,4.550027030142944
23121.572191862924,53065.08143515139,4.5085755042297775,4.5085755042297775
23122.1030940433,53060.617535770696,4.534623374229317,4.534623374229317
23122.565632418395,53056.17196229599,4.572795503042012,4.572795503042012
23122.97677704155,53051.73971304855,4.638889574028599,4.638889574028599
23123.437402108953,53047.32908519675,4.642096281086592,4.642096281086592
23123.928184085504,53042.92535456647,4.586414179521069,4.586414179521069
23124.282460555478,53038.50115019383,4.706979207540975,4.706979207540975
23124.707577893143,53034.0791205097,4.738206917159446,4.738206917159446
23125.094091144638,53029.642572030556,4.715993996227665,4.715993996227665
23125.527767419582,53025.2001150267,4.675165772136716,4.675165772136716
23125.9275995699,53020.74718654454,4.6963734318817005,4.6963734318817005
23126.35229123624,53016.29201308803,4.740645924779252,4.740645924779252
23126.74582397467,53011.83164432633,4.7621405991178625,4.7621405991178625
23127.193359050878,53007.37525525832,4.708679315401222,4.708679315401222
23127.587114487353,53002.91417088802,4.7399937536241605,4.7399937536241605
23127.97201692094,52998.452835470045,4.730639531315896,4.730639531315896
23128.28487859287,52993.98545557249,4.777283792099261,4.777283792099261
23128.751109159646,52989.53257328455,4.786491920000341,4.786491920000341
23129.15680617751,52985.07446865438,4.7914056533711245,4.7914056533711245
23129.61004953997,52980.62099894945,4.814571380900458,4.814571380900458
23130.050410839543,52976.16650741621,4.702488449043341,4.702488449043341
23130.39245989154,52971.7030643478,4.735495658018005,4.735495658018005
23130.78062295296,52967.24392119059,4.742701359492141,4.742701359492141
23131.158678034077,52962.78385558289,4.767328655917403,4.767328655917403
23131.659395986404,52958.33500618045,4.785158150804489,4.785158150804489
23132.03194310518,52953.87433919596,4.775149742120224,4.775149742120224
23132.41356280307,52949.41443201274,4.769324320377669,4.769324320377669
23132.84640252136,52944.95913343721,4.80953976789517,4.80953976789517
23133.243486305077,52940.500488665384,4.771491177376463,4.771491177376463
23133.655488965633,52936.043152405495,4.806200050563948,4.806200050563948
23134.070265048176,52931.58604105792,4.855264109440816,4.855264109440816
23134.44975355199,52927.12570698028,4.817203780275458,4.817203780275458
23134.868856009467,52922.669058434316,4.780501965093075,4.780501965093075
23135.287724330865,52918.21250426012,4.7612498928872835,4.7612498928872835
23135.670940623484,52913.75287668832,4.785844904706813,4.785844904706813
23136.119626159834,52909.29950064614,4.753561993207276,4.753561993207276
23136.567832487577,52904.846378310016,4.7453607930108825,4.7453607930108825
23136.87716876494,52900.380950869774,4.814601718704649,4.814601718704649
23137.30738864588,52895.926707467894,4.781573729265015,4.781573729265015
23137.77616264033,52891.47594782934,4.745980752264565,4.745980752264565
23138.119439298203,52887.013809573546,4.743660203595615,4.743660203595615
23138.499558077845,52882.55458005014,4.796728149098307,4.796728149098307
23138.885686040587,52878.09507118745,4.7818003606016735,4.7818003606016735
23139.254410908947,52873.632931704415,4.751435588702719,4.751435588702719
23139.720206417056,52869.1778565689,4.761720145345031,4.761720145345031
23140.11545307904,52864.71344753103,4.785806465791998,4.785806465791998
23140.51047284757,52860.24930469306,4.751385669924859,4.751385669924859
23140.93571227542,52855.79508215099,4.7118673843579195,4.7118673843579195
23141.340818989986,52851.35776173408,4.71049893023445,4.71049893023445
23141.730584702276,52846.95208869828,4.806573957445987,4.806573957445987
23142.230721652566,52842.581927799794,4.752550961652022,4.752550961652022
23142.721901232824,52838.21048845885,4.721784601148012,4.721784601148012
23143.093935968107,52833.807196363254,4.81148706641539,4.81148706641539
23143.454924231526,52829.33249474398,4.85314954050059,4.85314954050059
23143.60381851739,52824.77326356481,4.924070607147245,4.924070607147245
23143.39904677942,52820.15243540418,4.887456385629114,4.887456385629114
23142.723780966335,52815.529171643095,4.88125576001572,4.88125576001572
23141.382103654054,52811.04533376107,4.838103192504338,4.838103192504338
23139.50812242808,52806.741802039425,4.847111094444921,4.847111094444921
23136.974001487954,52802.7975181927,4.846637339488767,4.846637339488767
23133.92801444692,52799.24860029942,4.769307166439738,4.769307166439738
23130.420182688613,52796.173256624046,4.689897271725346,4.689897271725346
23126.508673181055,52793.6350446283,4.542047144684355,4.542047144684355
23122.51174750303,52791.376695959174,4.447707729452094,4.447707729452094
23118.59753832884,52789.171346166186,4.425592446845474,4.425592446845474
23114.71242294357,52787.0191558393,4.401498604896582,4.401498604896582
23110.880441797286,52784.8282138855,4.379586622811332,4.379586622811332
23107.017058384914,52782.685995331296,4.31271451245737,4.31271451245737
23103.14056806009,52780.54580221938,4.388254935323523,4.388254935323523
23099.27998634523,52778.34601818245,4.382063076563616,4.382063076563616
23095.372748489,52776.19993107954,4.332311992226569,4.332311992226569
23091.452391565464,52774.05647672048,4.327727429283973,4.327727429283973
23087.548762929404,52771.867018967816,4.337906801496661,4.337906801496661
23083.625307387745,52769.705269846716,4.325558716569863,4.325558716569863
23079.753436316973,52767.44452556422,4.254063500962184,4.254063500962184
23075.83638700816,52765.266351602535,4.270466793826001,4.270466793826001
23071.906245913407,52763.11307977639,4.266424621495134,4.266424621495134
23067.991678146962,52760.93365092068,4.275909010739107,4.275909010739107
23064.094524153876,52758.724976587735,4.318362988294218,4.318362988294218
23060.19360212977,52756.52481627453,4.268696473350416,4.268696473350416
23056.293394535787,52754.32484953919,4.286595365459319,4.286595365459319
23052.384393321918,52752.14183333854,4.321068073728557,4.321068073728557
23048.46141277522,52749.98479391677,4.312249322562759,4.312249322562759
23044.55994665883,52747.79005477757,4.226906337066183,4.226906337066183
23040.656451083836,52745.599586884695,4.245271385546415,4.245271385546415
23036.71821108576,52743.471806660506,4.230595286381844,4.230595286381844
23032.825167212253,52741.26349635316,4.227753935752625,4.227753935752625
23028.896795015437,52739.11873115502,4.220189715036387,4.220189715036387
23024.981447116785,52736.95079356356,4.190596580603054,4.190596580603054
23021.053554241866,52734.80545278659,4.210738245602854,4.210738245602854
23017.137587992114,52732.63868845718,4.200561634862751,4.200561634862751
23013.226442425657,52730.463155693404,4.252959517051378,4.252959517051378
23009.327603576152,52728.265293907774,4.253191313281613,4.253191313281613
23005.401585612366,52726.11616894581,4.203512846274716,4.203512846274716
23001.487642297077,52723.94506866347,4.200630492071895,4.200630492071895
22997.6008296268,52721.72478847884,4.1961709287608615,4.1961709287608615
22993.65583886975,52719.6092019669,4.28349645580631,4.28349645580631
22989.75451025455,52717.41462567347,4.27130159407046,4.27130159407046
22985.83385081935,52715.25473549432,4.300111343986602,4.300111343986602
22981.907425823352,52713.10510245375,4.320171740355868,4.320171740355868
22978.013713546505,52710.89634900799,4.299732819438314,4.299732819438314
22974.112008564276,52708.70198857112,4.2607478571586,4.2607478571586
22970.160128951,52706.5981666348,4.307655774001906,4.307655774001906
22966.22747010479,52704.459711891206,4.312107225410877,4.312107225410877
22962.305204909022,52702.30259045289,4.336080730999379,4.336080730999379
22958.403821553133,52700.10790876398,4.406829791122152,4.406829791122152
22954.473791940196,52697.965044421115,4.384404610755713,4.384404610755713
22950.61587960593,52695.692182315564,4.270648812415846,4.270648812415846
22946.667281057715,52693.583128791215,4.3952039051966425,4.3952039051966425
22942.753532312097,52691.41132829532,4.420870407958013,4.420870407958013
22938.83767832417,52689.24347142651,4.377097730138197,4.377097730138197
22934.902043629023,52687.11149802849,4.382961526388784,4.382961526388784
22931.007198940344,52684.90590039926,4.344544536530564,4.344544536530564
22927.12026560377,52682.686021111884,4.294675661074983,4.294675661074983
22923.21223360405,52680.504324239824,4.265205864481566,4.265205864481566
22919.294158187793,52678.340807397006,4.301026923118345,4.301026923118345
22915.36356852278,52676.199936259916,4.344710206001351,4.344710206001351
22911.477824744667,52673.97764621883,4.2805510421945785,4.2805510421945785
22907.55087810329,52671.82991884822,4.360532097734646,4.360532097734646
22903.631541716415,52669.668170137884,4.342748373118823,4.342748373118823
22899.7371345934,52667.460867971415,4.3180735271072965,4.3180735271072965
22895.795255641402,52665.33939996846,4.359810048013438,4.359810048013438
22891.88829236407,52663.154094508645,4.348992113617133,4.348992113617133
22887.963615650413,52661.00041886199,4.336423072536077,4.336423072536077
22884.046476670985,52658.83244405895,4.3668932968008995,4.3668932968008995
22880.1263284616,52656.66920481213,4.340200135184651,4.340200135184651
22876.21533537077,52654.488585194806,4.332858516989039,4.332858516989039
22872.30254266793,52652.310325505874,4.344588882236896,4.344588882236896
22868.353571991167,52650.19608581302,4.3386036993785755,4.3386036993785755
22864.442048035336,52648.013148292725,4.297884358184098,4.297884358184098
22860.531582514996,52645.82699716008,4.28337678909572,4.28337678909572
22856.600311610244,52643.67630120436,4.2465842317909885,4.2465842317909885
22852.656443768697,52641.54574589826,4.193275321012655,4.193275321012655
22848.767646067412,52639.31599009279,4.225926869782248,4.225926869782248
22844.864408860783,52637.10971268652,4.276761435084696,4.276761435084696
22840.97313240263,52634.880526191395,4.310771127218042,4.310771127218042
22837.101141163963,52632.616147064546,4.356412791733854,4.356412791733854
22833.21629784919,52630.37154018461,4.351583510103086,4.351583510103086
22829.341575527687,52628.10718236581,4.368181419441574,4.368181419441574
22825.48341522883,52625.81251410078,4.3856220490382025,4.3856220490382025
22821.64183070748,52623.48802365258,4.373625107148299,4.373625107148299
22817.819021419244,52621.130739808505,4.356010423321864,4.356010423321864
22814.02099707962,52618.73190326335,4.286510948065021,4.286510948065021
22810.24594871204,52616.295546476525,4.245950965210186,4.245950965210186
22806.494574330234,52613.821702334084,4.2247160295173725,4.2247160295173725
22802.741861174865,52611.349168880995,4.211917910802909,4.211917910802909
22799.011386769347,52608.842238406694,4.230717104016448,4.230717104016448
22795.291700109407,52606.31852691663,4.22091812119412,4.22091812119412
22791.606442629498,52603.74436785982,4.190375172509472,4.190375172509472
22787.931253636925,52601.15580376468,4.175111395219091,4.175111395219091
22784.28507889826,52598.526742072616,4.208267286436508,4.208267286436508
22780.671891004604,52595.853137617494,4.189264687563793,4.189264687563793
22777.05356277487,52593.18723087042,4.213383800131064,4.213383800131064
22773.45823121494,52590.49112903395,4.19867318490003,4.19867318490003
22769.885839274837,52587.765716545975,4.207955766411814,4.207955766411814
22766.347848043384,52584.99720468771,4.201088303226522,4.201088303226522
22762.84174732322,52582.190063553804,4.168969347575442,4.168969347575442
22759.333615950345,52579.38732818765,4.199237233921332,4.199237233921332
22755.874915554054,52576.52552661116,4.226138514561219,4.226138514561219
22752.416496124955,52573.66573486844,4.201062769533268,4.201062769533268
22749.015392334084,52570.73917645336,4.15801561562422,4.15801561562422
22745.592783532375,52567.84099369782,4.165978557154893,4.165978557154893
22742.204795962396,52564.90392963872,4.142343076991122,4.142343076991122
22738.829476565577,52561.95422879154,4.152205321346806,4.152205321346806
22735.467110567486,52558.991450192625,4.138611530842386,4.138611530842386
22732.080702432613,52556.05851837231,4.154133799854658,4.154133799854658
22728.73593378961,52553.07864788058,4.163590622665396,4.163590622665396
22725.3633071058,52550.132411210376,4.1805012089670885,4.1805012089670885
22721.984835632284,52547.19391996,4.1769247697552405,4.1769247697552405
22718.58395418156,52544.28211946055,4.17696958711855,4.17696958711855
22715.21449509025,52541.33466470208,4.170595445503449,4.170595445503449
22711.84239687252,52538.390800271896,4.114162205150895,4.114162205150895
22708.468281682224,52535.4496871568,4.159056999596966,4.159056999596966
22705.117260341995,52532.48219538873,4.150547772805036,4.150547772805036
22701.689700915682,52529.60343000789,4.092161540152019,4.092161540152019
22698.307315669077,52526.67260759968,4.077640013451196,4.077640013451196
22694.959466600456,52523.70185015826,4.08868882181068,4.08868882181068
22691.581579833502,52520.765892799616,4.164209533632996,4.164209533632996
22688.19706956947,52517.837597893435,4.158139511877005,4.158139511877005
22684.826219482973,52514.8933699627,4.182553505493934,4.182553505493934
22681.50542113791,52511.890793938925,4.216287670651851,4.216287670651851
22678.102965799026,52508.983081202474,4.203773903698622,4.203773903698622
22674.69163688775,52506.08563058829,4.188346891833478,4.188346891833478
22671.33411432602,52503.12534997287,4.2120127548889865,4.2120127548889865
22667.98153824726,52500.15913230295,4.2201199851296884,4.2201199851296884
22664.59318503263,52497.234525420645,4.231998297509699,4.231998297509699
22661.254338495088,52494.25198887379,4.2490163312502,4.2490163312502
22657.867675432877,52491.32518620595,4.250336549957002,4.250336549957002
22654.516823717495,52488.35644926413,4.203179932644866,4.203179932644866
22651.14173468994,52485.41595379167,4.1997266074734,4.1997266074734
22647.748158907212,52482.497004275734,4.2042913179668435,4.2042913179668435
22644.358072167408,52479.573923661854,4.1836741049245125,4.1836741049245125
22641.01655217994,52476.594018253694,4.195225465608336,4.195225465608336
22637.63387348145,52473.66219440811,4.230071840854111,4.230071840854111
22634.28549249135,52470.69024881775,4.198190074345405,4.198190074345405
22630.891237227414,52467.77190813437,4.233718409811189,4.233718409811189
22627.520233754105,52464.826374372664,4.275184438534969,4.275184438534969
22624.177102843,52461.84826661798,4.256994045156036,4.256994045156036
22620.811560360857,52458.89635174746,4.226767943222055,4.226767943222055
22617.45981653923,52455.928327388945,4.229851582918401,4.229851582918401
22614.1048119506,52452.96412869694,4.239643062077082,4.239643062077082
22610.708600311762,52450.04805473867,4.231384481360783,4.231384481360783
22607.35585233521,52447.08125309572,4.221933528608543,4.221933528608543
22603.97449075897,52444.14786354957,4.235572091706579,4.235572091706579
22600.612095894994,52441.192359453606,4.217115757280082,4.217115757280082
22597.2428085571,52438.24491548002,4.2377710503319745,4.2377710503319745
22593.871997193666,52435.29926668026,4.24150651225988,4.24150651225988
22590.48334153654,52432.37443476674,4.2524625192253875,4.2524625192253875
22587.12783849973,52429.41097602072,4.2968222123991975,4.2968222123991975
22583.779516172675,52426.43917582626,4.304744362053505,4.304744362053505
22580.41338778955,52423.488143138165,4.30439959437687,4.30439959437687
22577.041410567985,52420.54393802346,4.306278845122779,4.306278845122779
22573.68779631932,52417.57836341519,4.279982946005664,4.279982946005664
22570.318867739967,52414.63063514506,4.27720372043004,4.27720372043004
22566.96697681783,52411.66308443541,4.2482865013456,4.2482865013456
22563.598162098373,52408.71524361711,4.245348343314838,4.245348343314838
22560.2271639145,52405.76994929604,4.245764949632838,4.245764949632838
22556.856167253216,52402.82465629988,4.246181923281808,4.246181923281808
22553.48517121908,52399.87936384618,4.246599265562312,4.246599265562312
22550.114174922222,52396.934071157404,4.2470169758918255,4.2470169758918255
22546.743177487395,52393.988777468796,4.24743505213004,4.24743505213004
22543.372178063466,52391.04348203675,4.247853490514741,4.247853490514741
22540.03970084308,52388.053360154125,4.3073769957032955,4.3073769957032955
22536.655413531415,52385.12351105381,4.2874206604916045,4.2874206604916045
22533.268852833397,52382.19629946891,4.263982555014513,4.263982555014513
22529.900665326015,52379.247698971274,4.268741525306566,4.268741525306566
22526.524149007048,52376.308779544735,4.260729994071679,4.260729994071679
22523.175464750617,52373.33745377687,4.295436309905479,4.295436309905479
22519.800442738684,52370.39676774143,4.289738995253334,4.289738995253334
22516.43822590939,52367.44115999696,4.303704777297044,4.303704777297044
22513.086968581287,52364.47277262827,4.334506079341537,4.334506079341537
22509.73887527299,52361.50067776015,4.3701815636875985,4.3701815636875985
22506.346550099144,52358.5800816078,4.3379706616614975,4.3379706616614975
22502.964554540744,52355.64744518905,4.321623908940182,4.321623908940182
22499.612607202267,52352.67978574103,4.35142378627767,4.35142378627767
22496.25812553709,52349.71505930356,4.377347430226844,4.377347430226844
22492.907756741493,52346.74552055956,4.409601425802749,4.409601425802749
22489.523729614724,52343.81520692401,4.39016885908488,4.39016885908488
22486.14397114736,52340.87991497095,4.377293995820082,4.377293995820082
22482.765096349613,52337.94359287291,4.365776192861408,4.365776192861408
22479.410731633787,52334.97868361052,4.3919141176788035,4.3919141176788035
22476.046799167372,52332.02493586192,4.438597066440492,4.438597066440492
22472.629025615202,52329.13401684162,4.495411842871721,4.495411842871721
22469.244842152526,52326.203927461414,4.480947546150533,4.480947546150533
22465.88047025469,52323.25074039103,4.479708706115851,4.479708706115851
22462.520745991395,52320.29215452555,4.514239979524802,4.514239979524802
22459.164591866378,52317.32943485842,4.524657531503761,4.524657531503761
22455.825363076612,52314.34700509635,4.532814600651097,4.532814600651097
22452.476545867434,52311.375818824294,4.511968561438742,4.511968561438742
22449.112209732863,52308.422805158916,4.506096821863367,4.506096821863367
22445.746339830286,52305.47165285226,4.514306717314966,4.514306717314966
22442.368110631243,52302.534997230534,4.512452971802556,4.512452971802556
22439.010049468714,52299.57490970036,4.5293457226003175,4.5293457226003175
22435.654601558934,52296.6118836248,4.504875088593633,4.504875088593633
22432.26108777128,52293.6933319114,4.542217018292956,4.542217018292956
22428.89618421699,52290.74155206388,4.55526589800416,4.55526589800416
22425.54516708345,52287.77373647205,4.591067945903134,4.591067945903134
22422.20062466617,52284.798542247954,4.60111577547957,4.60111577547957
22418.861454630824,52281.81727299826,4.550350312640189,4.550350312640189
22415.476452534815,52278.889435484314,4.574260611257668,4.574260611257668
22412.116900273588,52275.932160730576,4.608294266973528,4.608294266973528
22408.77581800675,52272.953607509306,4.653155844717941,4.653155844717941
22405.42692702284,52269.98427607061,4.690345238808821,4.690345238808821
22402.039107958735,52267.06016052689,4.69836374600983,4.69836374600983
22398.66457596187,52264.12071002502,4.695969339136968,4.695969339136968
22395.309844189906,52261.1584081395,4.725454733632328,4.725454733632328
22391.950806532415,52258.201113940704,4.741258203752065,4.741258203752065
22388.58050328644,52255.25679479627,4.742124820190269,4.742124820190269
22385.203622487155,52252.31995800769,4.76464512918529,4.76464512918529
22381.804560113742,52249.4084988902,4.783570710085491,4.783570710085491
22378.453751569443,52246.441214271385,4.757335611587905,4.757335611587905
22375.10816064236,52243.46763575119,4.723063853746208,4.723063853746208
22371.7352073313,52240.52515210331,4.7175224712546555,4.7175224712546555
22368.362682533236,52237.58167418247,4.7298040574440305,4.7298040574440305
22364.99436309858,52234.63274825636,4.738829898392824,4.738829898392824
22361.608638381338,52231.70314488633,4.72777454292291,4.72777454292291
22358.238377262438,52228.75488817318,4.73310301810341,4.73310301810341
22354.879959572612,52225.79193971909,4.7550394035778885,4.7550394035778885
22351.499415859496,52222.85341936904,4.766410834066446,4.766410834066446
22348.107665655967,52219.9264865563,4.750025292981994,4.750025292981994
22344.72441808431,52216.98830172849,4.763091410261923,4.763091410261923
22341.339565352802,52214.0514189931,4.797715881171499,4.797715881171499
22337.94167640969,52211.13074904609,4.812034503822681,4.812034503822681
22334.551797844317,52208.20389836526,4.807518436995787,4.807518436995787
22331.17465566346,52205.2683664465,4.806790023213288,4.806790023213288
22327.82769430861,52202.307840002715,4.7851704061337665,4.7851704061337665
22324.480530411718,52199.36298045512,4.752369805004428,4.752369805004428
22321.13590446605,52196.43614112587,4.772411955581443,4.772411955581443
22317.80586416935,52193.51614318477,4.780735369099336,4.780735369099336
22314.49007835026,52190.601163052335,4.805943630305942,4.805943630305942
22311.16746382793,52187.70345593094,4.811245304531049,4.811245304531049
22307.813095287012,52184.825703298324,4.800728372607684,4.800728372607684
22304.46380865427,52181.90364261767,4.814708476709343,4.814708476709343
22301.077304972947,52178.937740163215,4.852139180235382,4.852139180235382
22297.67262777702,52175.86991028109,4.867025270023237,4.867025270023237
22294.365899082164,52172.59077012581,4.923220156638112,4.923220156638112
22291.246089478245,52169.044372088516,4.910543829829844,4.910543829829844
22288.86703185337,52165.0095870314,4.906296033453193,4.906296033453193
22287.433682502975,52160.557686080865,4.825870345663661,4.825870345663661
22286.93496354247,52155.868876079534,4.83883424454366,4.83883424454366
22287.03887855119,52151.1669523349,4.965261487810113,4.965261487810113
22287.48336072584,52146.560365645855,4.93281934282426,4.93281934282426
22287.98486154524,52142.08230734199,4.929706131405954,4.929706131405954
22288.525806089165,52137.69480423552,4.9161019460804,4.9161019460804
22289.07358447545,52133.35857526767,4.894703170738619,4.894703170738619
22289.611712727936,52129.01322601695,4.896291596740338,4.896291596740338
22290.134152807135,52124.61581491311,4.944439575775923,4.944439575775923
22290.6745559749,52120.15822116971,4.904704702486054,4.904704702486054
22291.082574807355,52115.63313236626,4.898557506428063,4.898557506428063
22291.350720051698,52111.06753431905,4.921396605793033,4.921396605793033
22291.448810156173,52106.48299259237,4.881595088486066,4.881595088486066
22291.325407338576,52101.89497603259,4.7915676756333845,4.7915676756333845
22291.043484320704,52097.31258386685,4.753139259088079,4.753139259088079
22290.60736465073,52092.7413496684,4.7572778503253765,4.7572778503253765
22290.019204375065,52088.18539992874,4.815970155852583,4.815970155852583
22289.268227128752,52083.65057327709,4.863228979881304,4.863228979881304
22288.25010481725,52079.167764792845,4.901659684824594,4.901659684824594
22287.035691391622,52074.73533504846,4.937369114879839,4.937369114879839
22285.638360930177,52070.358475259985,4.896522398039168,4.896522398039168
22283.972679960636,52066.078756464165,4.935737789734882,4.935737789734882
22282.19651952255,52061.84764050406,4.918185152611033,4.918185152611033
22280.293001547045,52057.67132511652,4.8890615956601415,4.8890615956601415
22278.177271525066,52053.596497968305,4.90082219192509,4.90082219192509
22275.871306529807,52049.62367311931,4.88802263055113,4.88802263055113
22273.438948616975,52045.721796213256,4.883322220444473,4.883322220444473
22270.852041743627,52041.91368160838,4.87106397873801,4.87106397873801
22268.06644472259,52038.24677546487,4.889948945581419,4.889948945581419
22265.165484603844,52034.674010059876,4.9014058445537705,4.9014058445537705
22262.09625102152,52031.26216903415,4.919808917082273,4.919808917082273
22258.87319451227,52028.034705297156,4.910327966616934,4.910327966616934
22255.529875491447,52024.99293998079,4.921472454825996,4.921472454825996
22252.10312406632,52022.10484110976,5.017078557144263,5.017078557144263
22248.574319476145,52019.36825411268,5.1870843603731664,5.1870843603731664
22244.919684476707,52016.75290398906,5.393032900313766,5.393032900313766
22241.25246224844,52014.08999735622,5.47524194117021,5.47524194117021
22237.479042770115,52011.42177808104,5.5411372074348355,5.5411372074348355
22233.78814253277,52008.563437263314,5.415956624433755,5.415956624433755
22230.374105880917,52005.387826688544,5.372086123695552,5.372086123695552
22227.466307564988,52001.79716376268,5.323890637176802,5.323890637176802
22225.089620385676,51997.855921239425,5.230907843912728,5.230907843912728
22223.283436991234,51993.61204007303,5.328578811279588,5.328578811279588
22221.88677174635,51989.20809277137,5.5267434251940095,5.5267434251940095
22220.739295602147,51984.750547204705,5.796090932827513,5.796090932827513
22219.781876884997,51980.275964574095,6.0238743277321385,6.0238743277321385
22218.917775508893,51975.82405518886,6.247770263847315,6.247770263847315
22218.123870032425,51971.39683780826,6.3283141937153875,6.3283141937153875
22217.480484972853,51966.96490250826,6.278402342372336,6.278402342372336
22216.89652521834,51962.55269841159,6.216925674857016,6.216925674857016
22216.39619833539,51958.148115810225,6.133120415119232,6.133120415119232
22215.849977434842,51953.771775326415,6.060068488928885,6.060068488928885
22215.32716077716,51949.3985899003,5.984566372524078,5.984566372524078
22214.79448189692,51945.02663442082,5.830288007115108,5.830288007115108
22214.259347509877,51940.64750132058,5.774885525202756,5.774885525202756
